2793
06-09-2013,53.81
09-09-2013,54
10-09-2013,54.69
11-09-2013,54.4
12-09-2013,55.15
13-09-2013,54.74
16-09-2013,54.9
17-09-2013,54.82
18-09-2013,55.29
19-09-2013,55.6
20-09-2013,55.45
23-09-2013,54.84
24-09-2013,55.41
25-09-2013,56.03
26-09-2013,55.45
27-09-2013,55.19
30-09-2013,54.67
01-10-2013,54.9
02-10-2013,54.79
03-10-2013,54.52
04-10-2013,54.11
07-10-2013,52.9
08-10-2013,52.55
09-10-2013,52.2
10-10-2013,53.5
11-10-2013,53.98
14-10-2013,53.82
15-10-2013,53.85
16-10-2013,53.82
17-10-2013,53.31
18-10-2013,53.51
21-10-2013,56.06
22-10-2013,57.07
23-10-2013,56.85
24-10-2013,57
25-10-2013,57.62
28-10-2013,57.89
29-10-2013,57.7
30-10-2013,57.6
31-10-2013,57.86
01-11-2013,57.85
04-11-2013,57.85
05-11-2013,57.6
06-11-2013,58.62
07-11-2013,58.9
08-11-2013,58.99
11-11-2013,59.88
12-11-2013,59.52
13-11-2013,59.4
14-11-2013,59.94
15-11-2013,60.9
18-11-2013,60.98
19-11-2013,60.64
20-11-2013,60.81
21-11-2013,60.2
22-11-2013,60.26
25-11-2013,61.08
26-11-2013,60.95
27-11-2013,61.27
28-11-2013,61.6
29-11-2013,60.95
02-12-2013,60.5
03-12-2013,59.83
04-12-2013,59.63
05-12-2013,59.39
06-12-2013,59.97
09-12-2013,59.74
10-12-2013,59.26
11-12-2013,59.41
12-12-2013,58.54
13-12-2013,58.85
16-12-2013,59.67
17-12-2013,58.98
18-12-2013,59.44
19-12-2013,61.02
20-12-2013,61.45
23-12-2013,61.84
27-12-2013,62.08
30-12-2013,62.31
02-01-2014,61.67
03-01-2014,61.71
06-01-2014,62
07-01-2014,61.51
08-01-2014,62.55
09-01-2014,61.75
10-01-2014,61
13-01-2014,61.21
14-01-2014,60.36
15-01-2014,60.98
16-01-2014,60.8
17-01-2014,60.68
20-01-2014,60.65
21-01-2014,59.62
22-01-2014,58.94
23-01-2014,58
24-01-2014,56.78
27-01-2014,57.2
28-01-2014,56.47
29-01-2014,56.73
30-01-2014,56.93
31-01-2014,56.66
03-02-2014,55.94
04-02-2014,55.87
05-02-2014,55.28
06-02-2014,56.02
07-02-2014,56.07
10-02-2014,55.97
11-02-2014,57.21
12-02-2014,57.52
13-02-2014,57.7
14-02-2014,58.25
17-02-2014,58.3
18-02-2014,58.5
19-02-2014,58.34
20-02-2014,57.91
21-02-2014,58.09
24-02-2014,58.22
25-02-2014,58.33
26-02-2014,58.5
27-02-2014,58.08
28-02-2014,58.52
03-03-2014,56.6
